ExpenseID,VendorID,ERP_System,Department,CostCenter,ExpenseType,ExpenseDate,Amount,Currency
EXP_0061767,VEND_01820,Oracle_Financials,IT,CC300,OPEX,2025-03-01,98431.47,USD
EXP_0061768,VEND_00601,SAP,IT,CC100,OPEX,2023-05-23,165733.2,USD
EXP_0061769,VEND_00442,NetSuite,Sales,CC400,OPEX,2023-09-10,75352.61,USD
EXP_0061770,VEND_01714,SAP,Finance,CC100,OPEX,2024-07-25,193381.83,USD
EXP_0061771,VEND_00228,Oracle_Financials,Sales,CC100,CAPEX,2024-07-09,115849.4,USD
EXP_0061772,VEND_00874,NetSuite,Sales,CC300,OPEX,2024-12-27,30692.7,USD
EXP_0061773,VEND_01603,Oracle_Financials,IT,CC100,OPEX,2024-04-03,82187.95,USD
EXP_0061774,VEND_01146,SAP,Sales,CC300,OPEX,2024-11-26,145127.99,USD
EXP_0061775,VEND_00671,SAP,Marketing,CC300,CAPEX,2024-03-04,27217.38,USD
EXP_0061776,VEND_01381,Oracle_Financials,IT,CC200,CAPEX,2024-04-24,131334.1,USD
EXP_0061777,VEND_01292,SAP,Operations,CC400,CAPEX,2024-02-03,10297.27,USD
EXP_0061778,VEND_00695,Oracle_Financials,IT,CC200,CAPEX,2025-05-23,90888.99,USD
EXP_0061779,VEND_01509,Oracle_Financials,Operations,CC300,CAPEX,2024-03-16,172489.94,USD
EXP_0061780,VEND_00869,SAP,Finance,CC400,CAPEX,2023-02-07,167908.53,USD
EXP_0061781,VEND_01028,SAP,IT,CC100,OPEX,2024-10-09,95644.54,USD
EXP_0061782,VEND_01502,Oracle_Financials,Sales,CC300,CAPEX,2024-02-01,41785.86,USD
EXP_0061783,VEND_00121,Oracle_Financials,IT,CC400,OPEX,2025-05-01,100518.4,USD
EXP_0061784,VEND_00742,Oracle_Financials,Marketing,CC200,CAPEX,2023-06-19,100438.81,USD
EXP_0061785,VEND_01834,NetSuite,Operations,CC300,CAPEX,2025-05-11,74609.62,USD
EXP_0061786,VEND_01510,SAP,IT,CC100,OPEX,2025-01-15,122939.87,USD
EXP_0061787,VEND_01243,SAP,Sales,CC100,OPEX,2024-06-20,179942.32,USD
EXP_0061788,VEND_00694,SAP,Operations,CC100,CAPEX,2024-08-14,184741.62,USD
EXP_0061789,VEND_01302,SAP,Marketing,CC200,CAPEX,2023-11-24,164687.56,USD
EXP_0061790,VEND_00257,SAP,Operations,CC300,CAPEX,2025-05-07,88670.31,USD
EXP_0061791,VEND_01328,Oracle_Financials,Marketing,CC400,OPEX,2023-03-14,164363.6,USD
EXP_0061792,VEND_00043,Oracle_Financials,Marketing,CC200,CAPEX,2023-07-26,63021.47,USD
EXP_0061793,VEND_00870,NetSuite,Finance,CC300,CAPEX,2025-03-10,159891.13,USD
EXP_0061794,VEND_00916,SAP,Finance,CC100,CAPEX,2025-05-01,106965.72,USD
EXP_0061795,VEND_01554,Oracle_Financials,IT,CC400,OPEX,2023-11-14,103315.05,USD
EXP_0061796,VEND_01734,SAP,IT,CC200,OPEX,2023-01-18,131515.51,USD
EXP_0061797,VEND_01713,NetSuite,IT,CC300,CAPEX,2024-10-25,187002.14,USD
EXP_0061798,VEND_00588,NetSuite,Finance,CC400,CAPEX,2023-08-06,49821.22,USD
EXP_0061799,VEND_00913,NetSuite,Finance,CC400,CAPEX,2024-07-31,91736.58,USD
EXP_0061800,VEND_01717,Oracle_Financials,Operations,CC200,OPEX,2024-09-18,187738.72,USD
EXP_0061801,VEND_01174,NetSuite,Sales,CC300,CAPEX,2025-04-17,193461.66,USD
EXP_0061802,VEND_00594,SAP,Operations,CC300,CAPEX,2024-04-26,198786.7,USD
EXP_0061803,VEND_01034,NetSuite,Operations,CC300,OPEX,2024-07-17,41771.15,USD
EXP_0061804,VEND_00792,NetSuite,Marketing,CC200,OPEX,2023-08-12,188323.21,USD
EXP_0061805,VEND_00212,NetSuite,Finance,CC200,CAPEX,2024-06-30,71670.33,USD
EXP_0061806,VEND_01676,SAP,Marketing,CC300,CAPEX,2024-04-17,78655.26,USD
EXP_0061807,VEND_01284,SAP,IT,CC100,CAPEX,2023-10-21,186840.98,USD
EXP_0061808,VEND_01962,NetSuite,Sales,CC300,CAPEX,2023-10-25,12816.4,USD
EXP_0061809,VEND_01406,Oracle_Financials,IT,CC400,OPEX,2024-11-16,95319.19,USD
EXP_0061810,VEND_01413,Oracle_Financials,Sales,CC200,OPEX,2024-12-17,110377.21,USD
EXP_0061811,VEND_00922,Oracle_Financials,Marketing,CC400,CAPEX,2024-10-30,19300.29,USD
EXP_0061812,VEND_01764,NetSuite,IT,CC400,CAPEX,2023-07-19,146523.75,USD
EXP_0061813,VEND_01979,NetSuite,Finance,CC300,CAPEX,2023-01-22,89308.18,USD
EXP_0061814,VEND_01982,Oracle_Financials,Sales,CC100,OPEX,2024-06-24,92958.23,USD
EXP_0061815,VEND_00336,Oracle_Financials,Operations,CC400,OPEX,2023-04-13,153322.12,USD
EXP_0061816,VEND_01029,Oracle_Financials,Operations,CC300,CAPEX,2024-06-06,63967.45,USD
EXP_0061817,VEND_00922,SAP,Sales,CC400,CAPEX,2023-07-21,63766.97,USD
EXP_0061818,VEND_00083,SAP,Marketing,CC100,CAPEX,2024-02-22,32934.94,USD
EXP_0061819,VEND_01030,Oracle_Financials,Sales,CC100,CAPEX,2023-09-02,122573.93,USD
EXP_0061820,VEND_00152,SAP,Operations,CC400,OPEX,2023-06-14,89160.99,USD
EXP_0061821,VEND_01759,SAP,Marketing,CC300,CAPEX,2024-12-08,180903.12,USD
EXP_0061822,VEND_01205,NetSuite,Operations,CC100,OPEX,2025-02-13,73355.51,USD
EXP_0061823,VEND_01799,SAP,Sales,CC200,OPEX,2024-08-05,2105.44,USD
EXP_0061824,VEND_01802,NetSuite,Marketing,CC200,CAPEX,2024-11-11,4804.0,USD
EXP_0061825,VEND_01191,NetSuite,Sales,CC200,CAPEX,2023-07-29,171934.25,USD
EXP_0061826,VEND_01494,Oracle_Financials,Finance,CC400,OPEX,2024-10-10,94932.33,USD
EXP_0061827,VEND_00078,SAP,Sales,CC300,OPEX,2024-09-30,176166.91,USD
EXP_0061828,VEND_00412,Oracle_Financials,Finance,CC100,CAPEX,2025-06-12,22514.17,USD
EXP_0061829,VEND_01578,NetSuite,Finance,CC100,OPEX,2024-12-01,118928.41,USD
EXP_0061830,VEND_01598,SAP,Operations,CC200,CAPEX,2025-04-18,152015.4,USD
EXP_0061831,VEND_00381,Oracle_Financials,IT,CC300,OPEX,2024-04-03,129422.93,USD
EXP_0061832,VEND_00948,Oracle_Financials,Sales,CC200,OPEX,2024-12-23,148475.14,USD
EXP_0061833,VEND_00790,Oracle_Financials,Marketing,CC300,CAPEX,2023-01-09,18224.23,USD
EXP_0061834,VEND_00313,NetSuite,IT,CC400,CAPEX,2023-07-04,100376.35,USD
EXP_0061835,VEND_00864,Oracle_Financials,Finance,CC200,OPEX,2024-01-30,182433.99,USD
EXP_0061836,VEND_00395,Oracle_Financials,Finance,CC300,CAPEX,2025-02-09,170224.58,USD
EXP_0061837,VEND_01934,SAP,Marketing,CC300,OPEX,2024-01-27,15439.25,USD
EXP_0061838,VEND_00543,NetSuite,Sales,CC300,OPEX,2023-09-06,41310.81,USD
EXP_0061839,VEND_00004,NetSuite,Sales,CC300,CAPEX,2024-06-06,132456.05,USD
EXP_0061840,VEND_00109,SAP,Operations,CC400,OPEX,2023-06-20,32261.38,USD
EXP_0061841,VEND_00918,Oracle_Financials,Finance,CC200,CAPEX,2025-06-17,26342.94,USD
EXP_0061842,VEND_00886,Oracle_Financials,Marketing,CC300,CAPEX,2023-01-05,42552.06,USD
EXP_0061843,VEND_00093,SAP,IT,CC400,CAPEX,2024-04-28,120812.7,USD
EXP_0061844,VEND_01123,SAP,Sales,CC200,CAPEX,2023-05-06,123609.02,USD
EXP_0061845,VEND_00192,NetSuite,Finance,CC100,CAPEX,2023-12-23,59482.53,USD
EXP_0061846,VEND_00333,SAP,IT,CC400,OPEX,2023-11-13,133123.17,USD
EXP_0061847,VEND_01236,Oracle_Financials,Sales,CC400,OPEX,2024-07-26,83989.89,USD
EXP_0061848,VEND_01619,Oracle_Financials,Sales,CC400,OPEX,2023-03-23,105518.31,USD
EXP_0061849,VEND_01231,Oracle_Financials,Marketing,CC200,OPEX,2024-07-18,163099.35,USD
EXP_0061850,VEND_00627,NetSuite,Finance,CC300,CAPEX,2023-11-30,111832.62,USD
EXP_0061851,VEND_00986,Oracle_Financials,Marketing,CC400,CAPEX,2023-05-01,17492.47,USD
EXP_0061852,VEND_01788,SAP,Operations,CC200,OPEX,2023-08-16,19381.81,USD
EXP_0061853,VEND_00573,NetSuite,Sales,CC300,OPEX,2023-08-17,49278.7,USD
EXP_0061854,VEND_00356,NetSuite,Operations,CC100,CAPEX,2025-04-24,52225.4,USD
EXP_0061855,VEND_01926,NetSuite,Finance,CC300,CAPEX,2025-06-06,136512.98,USD
EXP_0061856,VEND_01277,Oracle_Financials,Sales,CC300,OPEX,2023-04-18,117888.07,USD
EXP_0061857,VEND_00591,SAP,Sales,CC200,OPEX,2023-03-21,60108.05,USD
EXP_0061858,VEND_00196,NetSuite,Marketing,CC200,OPEX,2025-04-12,185094.12,USD
EXP_0061859,VEND_00262,NetSuite,Finance,CC300,OPEX,2024-04-26,58207.4,USD
EXP_0061860,VEND_00322,NetSuite,Sales,CC100,OPEX,2024-06-05,119445.89,USD
EXP_0061861,VEND_00420,SAP,Operations,CC200,CAPEX,2024-02-29,92369.6,USD
EXP_0061862,VEND_01522,SAP,Sales,CC200,CAPEX,2023-02-27,137127.49,USD
EXP_0061863,VEND_01935,Oracle_Financials,IT,CC100,OPEX,2023-12-16,46068.68,USD
EXP_0061864,VEND_00332,SAP,Marketing,CC300,OPEX,2024-03-24,192573.93,USD
EXP_0061865,VEND_01320,Oracle_Financials,Marketing,CC400,OPEX,2025-04-29,23582.83,USD
EXP_0061866,VEND_01260,SAP,Finance,CC300,OPEX,2024-04-04,79252.48,USD
EXP_0061867,VEND_00681,Oracle_Financials,Marketing,CC100,CAPEX,2024-02-20,55582.46,USD
EXP_0061868,VEND_00007,Oracle_Financials,Marketing,CC100,OPEX,2025-05-12,52200.92,USD
EXP_0061869,VEND_00534,Oracle_Financials,Operations,CC400,CAPEX,2024-04-08,170239.34,USD
EXP_0061870,VEND_00072,NetSuite,Marketing,CC100,OPEX,2024-05-20,81749.61,USD
EXP_0061871,VEND_01524,Oracle_Financials,IT,CC200,OPEX,2023-03-15,26112.53,USD
EXP_0061872,VEND_00618,NetSuite,Finance,CC400,OPEX,2024-08-30,22821.74,USD
EXP_0061873,VEND_00139,SAP,Sales,CC400,OPEX,2023-05-20,28252.52,USD
EXP_0061874,VEND_01410,NetSuite,Marketing,CC400,OPEX,2024-12-22,75212.64,USD
EXP_0061875,VEND_00542,Oracle_Financials,IT,CC300,CAPEX,2025-03-12,120224.79,USD
EXP_0061876,VEND_00324,NetSuite,Marketing,CC400,CAPEX,2025-06-13,149221.98,USD
EXP_0061877,VEND_00949,Oracle_Financials,Finance,CC300,OPEX,2025-04-12,110198.99,USD
EXP_0061878,VEND_00601,NetSuite,Sales,CC300,CAPEX,2024-11-11,153137.98,USD
EXP_0061879,VEND_01941,SAP,IT,CC100,OPEX,2024-07-26,155951.22,USD
EXP_0061880,VEND_01689,NetSuite,Operations,CC300,OPEX,2024-07-19,141892.67,USD
EXP_0061881,VEND_00073,Oracle_Financials,Operations,CC200,CAPEX,2024-09-13,119754.92,USD
EXP_0061882,VEND_00840,NetSuite,Operations,CC400,CAPEX,2023-05-19,31875.14,USD
EXP_0061883,VEND_01413,Oracle_Financials,Marketing,CC400,OPEX,2025-02-20,143920.31,USD
EXP_0061884,VEND_01262,Oracle_Financials,Sales,CC100,OPEX,2023-02-04,68855.13,USD
EXP_0061885,VEND_00988,SAP,Operations,CC200,OPEX,2025-06-14,181947.47,USD
EXP_0061886,VEND_01346,Oracle_Financials,Marketing,CC300,OPEX,2023-08-22,34241.94,USD
EXP_0061887,VEND_01365,Oracle_Financials,Sales,CC400,CAPEX,2023-03-02,157215.46,USD
EXP_0061888,VEND_01787,SAP,Sales,CC400,OPEX,2023-06-09,92850.61,USD
EXP_0061889,VEND_01329,Oracle_Financials,Finance,CC100,OPEX,2024-06-27,4934.22,USD
EXP_0061890,VEND_01032,NetSuite,Sales,CC100,CAPEX,2024-03-30,192905.19,USD
EXP_0061891,VEND_01231,SAP,Operations,CC300,CAPEX,2023-11-24,28079.35,USD
EXP_0061892,VEND_00411,SAP,Finance,CC100,CAPEX,2025-04-03,76590.89,USD
EXP_0061893,VEND_00258,Oracle_Financials,IT,CC300,CAPEX,2024-03-24,38635.2,USD
EXP_0061894,VEND_01820,Oracle_Financials,Operations,CC400,CAPEX,2023-10-04,113691.77,USD
EXP_0061895,VEND_00651,SAP,IT,CC200,OPEX,2023-02-04,90519.3,USD
EXP_0061896,VEND_01070,NetSuite,Operations,CC300,CAPEX,2024-01-02,54007.54,USD
EXP_0061897,VEND_00126,Oracle_Financials,IT,CC300,CAPEX,2024-05-30,161027.61,USD
EXP_0061898,VEND_01045,NetSuite,IT,CC200,CAPEX,2024-10-01,146505.9,USD
EXP_0061899,VEND_01194,Oracle_Financials,Operations,CC100,CAPEX,2025-02-09,4860.35,USD
EXP_0061900,VEND_00544,Oracle_Financials,Marketing,CC300,CAPEX,2023-07-10,102077.2,USD
EXP_0061901,VEND_01440,SAP,Operations,CC400,CAPEX,2023-09-01,87625.86,USD
EXP_0061902,VEND_00455,SAP,Finance,CC200,OPEX,2024-11-26,127456.36,USD
EXP_0061903,VEND_00662,NetSuite,Operations,CC300,CAPEX,2025-05-06,167220.32,USD
EXP_0061904,VEND_01230,SAP,Finance,CC200,OPEX,2023-01-14,28007.77,USD
EXP_0061905,VEND_01357,NetSuite,Marketing,CC300,CAPEX,2023-08-03,184374.54,USD
EXP_0061906,VEND_01045,NetSuite,Operations,CC200,OPEX,2024-03-03,71594.73,USD
EXP_0061907,VEND_00918,SAP,Finance,CC200,OPEX,2023-01-14,153385.05,USD
EXP_0061908,VEND_01826,NetSuite,IT,CC300,OPEX,2024-01-23,174147.89,USD
EXP_0061909,VEND_01674,SAP,IT,CC100,OPEX,2024-03-24,165609.26,USD
EXP_0061910,VEND_01089,NetSuite,Finance,CC400,OPEX,2024-05-15,41986.89,USD
EXP_0061911,VEND_01601,NetSuite,IT,CC300,CAPEX,2024-06-26,162172.15,USD
EXP_0061912,VEND_00088,Oracle_Financials,Operations,CC200,CAPEX,2024-05-08,12472.81,USD
EXP_0061913,VEND_01859,SAP,IT,CC400,CAPEX,2023-04-24,181664.89,USD
EXP_0061914,VEND_01503,SAP,Operations,CC400,CAPEX,2024-08-31,41112.58,USD
EXP_0061915,VEND_01067,SAP,Finance,CC200,CAPEX,2025-06-11,24310.05,USD
EXP_0061916,VEND_01907,SAP,Operations,CC100,CAPEX,2024-10-20,67329.01,USD
EXP_0061917,VEND_01961,Oracle_Financials,IT,CC200,OPEX,2023-06-23,184567.28,USD
EXP_0061918,VEND_01165,Oracle_Financials,Operations,CC200,OPEX,2023-09-30,130802.68,USD
EXP_0061919,VEND_01398,Oracle_Financials,Sales,CC100,OPEX,2025-02-16,147655.72,USD
EXP_0061920,VEND_00516,Oracle_Financials,Sales,CC200,CAPEX,2024-09-03,152582.05,USD
EXP_0061921,VEND_00500,SAP,Operations,CC300,OPEX,2024-04-28,21686.84,USD
EXP_0061922,VEND_01303,NetSuite,Operations,CC200,CAPEX,2024-11-09,61244.29,USD
EXP_0061923,VEND_00326,SAP,Sales,CC300,CAPEX,2023-06-29,85014.88,USD
EXP_0061924,VEND_01442,SAP,Sales,CC100,CAPEX,2024-01-23,136647.96,USD
EXP_0061925,VEND_00553,Oracle_Financials,Marketing,CC400,CAPEX,2023-11-28,9929.77,USD
EXP_0061926,VEND_01938,Oracle_Financials,Finance,CC300,CAPEX,2023-12-16,102508.76,USD
EXP_0061927,VEND_00888,SAP,Finance,CC300,OPEX,2025-02-07,64511.78,USD
EXP_0061928,VEND_00996,SAP,IT,CC100,OPEX,2024-04-21,141489.4,USD
EXP_0061929,VEND_01626,NetSuite,Operations,CC400,CAPEX,2023-03-07,30712.37,USD
EXP_0061930,VEND_00993,Oracle_Financials,Finance,CC100,CAPEX,2023-07-13,135897.05,USD
EXP_0061931,VEND_01792,NetSuite,Sales,CC100,CAPEX,2024-02-19,6778.09,USD
EXP_0061932,VEND_00929,SAP,Operations,CC300,OPEX,2023-10-16,193704.36,USD
EXP_0061933,VEND_00921,Oracle_Financials,Marketing,CC300,OPEX,2024-08-13,103798.78,USD
EXP_0061934,VEND_00308,SAP,Marketing,CC200,OPEX,2025-05-11,181934.45,USD
EXP_0061935,VEND_00657,Oracle_Financials,IT,CC300,CAPEX,2024-02-29,156869.55,USD
EXP_0061936,VEND_01331,NetSuite,IT,CC200,CAPEX,2024-05-03,91485.54,USD
EXP_0061937,VEND_01923,NetSuite,IT,CC100,OPEX,2023-09-22,109739.67,USD
EXP_0061938,VEND_01847,Oracle_Financials,Operations,CC300,OPEX,2024-12-15,144682.4,USD
EXP_0061939,VEND_00470,NetSuite,Operations,CC300,OPEX,2024-01-08,146900.21,USD
EXP_0061940,VEND_01208,NetSuite,Sales,CC400,CAPEX,2023-04-08,47590.28,USD
EXP_0061941,VEND_01655,SAP,Marketing,CC300,CAPEX,2024-12-12,70598.3,USD
EXP_0061942,VEND_00625,Oracle_Financials,Finance,CC200,CAPEX,2025-02-01,20756.25,USD
EXP_0061943,VEND_00291,SAP,Operations,CC400,OPEX,2023-11-13,162424.02,USD
EXP_0061944,VEND_00249,NetSuite,Sales,CC100,OPEX,2023-11-20,62784.91,USD
EXP_0061945,VEND_00324,SAP,Marketing,CC100,OPEX,2023-08-23,88985.87,USD
EXP_0061946,VEND_01467,NetSuite,Sales,CC300,OPEX,2024-04-08,39208.42,USD
EXP_0061947,VEND_00604,NetSuite,Finance,CC300,CAPEX,2023-12-31,41358.58,USD
EXP_0061948,VEND_00059,SAP,Sales,CC200,CAPEX,2025-02-22,44575.36,USD
EXP_0061949,VEND_01021,SAP,Sales,CC200,OPEX,2023-07-01,4882.92,USD
EXP_0061950,VEND_00269,Oracle_Financials,IT,CC400,CAPEX,2023-12-30,170732.94,USD
EXP_0061951,VEND_01342,Oracle_Financials,Finance,CC400,OPEX,2024-03-30,51442.91,USD
EXP_0061952,VEND_00094,SAP,Operations,CC400,OPEX,2025-01-06,55688.81,USD
EXP_0061953,VEND_01278,NetSuite,Finance,CC100,CAPEX,2023-11-04,164410.34,USD
EXP_0061954,VEND_00687,NetSuite,IT,CC100,CAPEX,2025-04-06,145708.56,USD
EXP_0061955,VEND_01484,Oracle_Financials,Marketing,CC300,CAPEX,2023-11-01,150807.99,USD
EXP_0061956,VEND_00515,SAP,Finance,CC300,OPEX,2024-11-25,150336.01,USD
EXP_0061957,VEND_00533,Oracle_Financials,Marketing,CC300,CAPEX,2025-04-10,78688.24,USD
EXP_0061958,VEND_01128,Oracle_Financials,Sales,CC200,CAPEX,2025-04-23,103961.2,USD
EXP_0061959,VEND_01857,SAP,Operations,CC300,OPEX,2024-06-14,124063.2,USD
EXP_0061960,VEND_00402,NetSuite,Operations,CC200,OPEX,2024-06-28,64123.95,USD
EXP_0061961,VEND_01805,Oracle_Financials,Marketing,CC100,CAPEX,2023-05-30,109670.38,USD
EXP_0061962,VEND_00967,SAP,Finance,CC400,OPEX,2025-05-26,25255.7,USD
EXP_0061963,VEND_01357,SAP,Finance,CC100,OPEX,2023-11-27,19754.05,USD
EXP_0061964,VEND_00721,SAP,Marketing,CC100,OPEX,2023-05-23,116678.09,USD
EXP_0061965,VEND_00877,NetSuite,Operations,CC400,CAPEX,2025-01-07,71204.71,USD
EXP_0061966,VEND_00608,SAP,Sales,CC200,CAPEX,2024-03-05,131872.96,USD
EXP_0061967,VEND_00093,Oracle_Financials,Operations,CC400,CAPEX,2024-11-01,15480.0,USD
EXP_0061968,VEND_01581,Oracle_Financials,Marketing,CC100,CAPEX,2025-05-13,88438.96,USD
EXP_0061969,VEND_00574,SAP,Marketing,CC100,CAPEX,2024-09-10,81594.62,USD
EXP_0061970,VEND_01566,NetSuite,Operations,CC200,OPEX,2024-08-10,3560.18,USD
EXP_0061971,VEND_00971,NetSuite,Marketing,CC300,OPEX,2023-02-19,63824.49,USD
EXP_0061972,VEND_01806,SAP,Marketing,CC200,OPEX,2024-12-25,90470.99,USD
EXP_0061973,VEND_00437,NetSuite,Marketing,CC200,CAPEX,2023-04-26,75314.27,USD
EXP_0061974,VEND_01034,SAP,Operations,CC200,CAPEX,2025-04-15,112744.91,USD
EXP_0061975,VEND_00456,NetSuite,Finance,CC200,OPEX,2024-06-17,127873.05,USD
EXP_0061976,VEND_00415,NetSuite,Marketing,CC200,OPEX,2024-01-10,32671.9,USD
EXP_0061977,VEND_01542,SAP,Operations,CC400,CAPEX,2023-04-17,7489.52,USD
EXP_0061978,VEND_01399,Oracle_Financials,Finance,CC200,OPEX,2025-02-19,155412.19,USD
EXP_0061979,VEND_01555,Oracle_Financials,Marketing,CC300,OPEX,2023-04-16,151438.5,USD
EXP_0061980,VEND_01548,Oracle_Financials,Finance,CC200,OPEX,2025-04-18,2399.46,USD
EXP_0061981,VEND_01397,Oracle_Financials,Finance,CC300,OPEX,2023-04-25,30671.14,USD
EXP_0061982,VEND_00704,Oracle_Financials,IT,CC400,OPEX,2023-11-19,151569.83,USD
EXP_0061983,VEND_01639,Oracle_Financials,IT,CC400,CAPEX,2025-01-23,194026.98,USD
EXP_0061984,VEND_00882,SAP,Operations,CC200,OPEX,2024-03-19,49606.62,USD
EXP_0061985,VEND_00762,NetSuite,Sales,CC300,OPEX,2024-05-02,39051.0,USD
EXP_0061986,VEND_01780,Oracle_Financials,Marketing,CC400,OPEX,2023-09-13,169698.89,USD
EXP_0061987,VEND_01874,Oracle_Financials,Sales,CC400,OPEX,2025-03-17,16081.59,USD
EXP_0061988,VEND_01463,NetSuite,IT,CC100,CAPEX,2023-08-26,148932.14,USD
EXP_0061989,VEND_01219,SAP,Sales,CC100,CAPEX,2024-07-10,11225.2,USD
EXP_0061990,VEND_00265,SAP,Sales,CC300,CAPEX,2025-06-04,35505.36,USD
EXP_0061991,VEND_00507,SAP,Finance,CC100,CAPEX,2023-12-19,31779.93,USD
EXP_0061992,VEND_00646,NetSuite,Operations,CC400,CAPEX,2023-03-18,160308.53,USD
EXP_0061993,VEND_00897,SAP,Finance,CC200,OPEX,2023-11-24,144433.09,USD
EXP_0061994,VEND_01450,Oracle_Financials,Sales,CC200,CAPEX,2024-04-15,198323.45,USD
EXP_0061995,VEND_00861,Oracle_Financials,Sales,CC200,CAPEX,2024-03-14,112841.48,USD
EXP_0061996,VEND_01975,SAP,Sales,CC200,CAPEX,2023-10-21,40914.6,USD
EXP_0061997,VEND_00689,NetSuite,IT,CC400,OPEX,2025-01-23,3210.02,USD
EXP_0061998,VEND_00867,SAP,Marketing,CC400,CAPEX,2024-03-06,138101.15,USD
EXP_0061999,VEND_01123,NetSuite,Sales,CC200,CAPEX,2024-05-21,52969.08,USD
EXP_0062000,VEND_01054,Oracle_Financials,Finance,CC100,CAPEX,2023-02-07,117656.96,USD
EXP_0062001,VEND_01315,Oracle_Financials,Finance,CC100,OPEX,2024-10-26,96688.53,USD
EXP_0062002,VEND_01599,SAP,Marketing,CC100,CAPEX,2024-01-13,5198.98,USD
EXP_0062003,VEND_00487,NetSuite,Operations,CC100,CAPEX,2023-03-03,140411.58,USD
EXP_0062004,VEND_01430,Oracle_Financials,Sales,CC200,CAPEX,2024-11-07,50504.02,USD
EXP_0062005,VEND_01963,NetSuite,IT,CC300,OPEX,2024-02-28,106146.5,USD
EXP_0062006,VEND_00028,Oracle_Financials,Operations,CC400,OPEX,2025-02-07,109558.3,USD
EXP_0062007,VEND_01170,SAP,Operations,CC100,CAPEX,2025-06-05,159206.56,USD
EXP_0062008,VEND_00288,SAP,IT,CC300,CAPEX,2025-05-16,163861.06,USD
EXP_0062009,VEND_00581,Oracle_Financials,Marketing,CC300,OPEX,2024-06-28,125533.92,USD
EXP_0062010,VEND_00950,Oracle_Financials,Sales,CC300,CAPEX,2023-01-10,110695.0,USD
EXP_0062011,VEND_00252,NetSuite,Operations,CC400,OPEX,2024-09-15,35591.15,USD
EXP_0062012,VEND_01186,Oracle_Financials,Marketing,CC100,CAPEX,2024-07-11,193357.31,USD
EXP_0062013,VEND_00927,SAP,IT,CC400,OPEX,2023-07-27,126524.38,USD
EXP_0062014,VEND_00110,Oracle_Financials,Finance,CC200,CAPEX,2024-05-31,107509.52,USD
EXP_0062015,VEND_01889,SAP,Sales,CC300,OPEX,2025-01-22,115885.64,USD
EXP_0062016,VEND_00644,NetSuite,Finance,CC300,OPEX,2023-08-03,194652.15,USD
EXP_0062017,VEND_00398,Oracle_Financials,Operations,CC100,CAPEX,2023-03-11,91065.9,USD
EXP_0062018,VEND_01295,SAP,Sales,CC100,OPEX,2025-05-30,112725.65,USD
EXP_0062019,VEND_01212,SAP,Sales,CC200,OPEX,2024-08-19,132309.96,USD
EXP_0062020,VEND_01556,SAP,Finance,CC400,OPEX,2023-08-17,156984.39,USD
EXP_0062021,VEND_00276,NetSuite,Finance,CC100,OPEX,2023-09-23,50392.69,USD
EXP_0062022,VEND_00689,SAP,Marketing,CC100,CAPEX,2024-03-20,152658.37,USD
EXP_0062023,VEND_01635,NetSuite,Marketing,CC300,OPEX,2023-11-28,156805.19,USD
EXP_0062024,VEND_00247,NetSuite,Sales,CC100,OPEX,2024-12-20,159855.54,USD
EXP_0062025,VEND_01348,Oracle_Financials,Marketing,CC300,CAPEX,2023-03-03,148449.0,USD
EXP_0062026,VEND_01042,NetSuite,Marketing,CC200,OPEX,2023-07-01,131098.12,USD
EXP_0062027,VEND_00408,Oracle_Financials,Operations,CC400,CAPEX,2025-02-16,29604.94,USD
EXP_0062028,VEND_01435,Oracle_Financials,Operations,CC400,OPEX,2024-05-11,154672.05,USD
EXP_0062029,VEND_01825,Oracle_Financials,Operations,CC400,CAPEX,2023-11-24,25412.21,USD
EXP_0062030,VEND_00125,SAP,Finance,CC300,OPEX,2024-06-05,186742.3,USD
EXP_0062031,VEND_01344,Oracle_Financials,Operations,CC100,OPEX,2024-03-14,92329.11,USD
EXP_0062032,VEND_00153,SAP,Marketing,CC300,CAPEX,2023-02-22,159774.43,USD
EXP_0062033,VEND_01605,Oracle_Financials,IT,CC400,CAPEX,2023-09-12,47819.02,USD
EXP_0062034,VEND_00658,Oracle_Financials,Marketing,CC400,CAPEX,2024-10-02,123090.0,USD
EXP_0062035,VEND_01581,SAP,Marketing,CC300,OPEX,2023-11-03,151828.93,USD
EXP_0062036,VEND_01902,Oracle_Financials,IT,CC400,CAPEX,2025-02-03,27348.97,USD
EXP_0062037,VEND_00020,Oracle_Financials,Operations,CC300,OPEX,2025-02-02,74463.46,USD
EXP_0062038,VEND_01827,SAP,IT,CC200,CAPEX,2023-12-19,24209.02,USD
EXP_0062039,VEND_00247,SAP,Marketing,CC300,CAPEX,2024-01-21,124893.33,USD
EXP_0062040,VEND_01414,SAP,Finance,CC400,CAPEX,2023-07-27,38036.73,USD
EXP_0062041,VEND_01371,Oracle_Financials,Sales,CC200,CAPEX,2024-12-05,138993.28,USD
EXP_0062042,VEND_01500,NetSuite,Finance,CC200,OPEX,2023-09-04,48618.96,USD
EXP_0062043,VEND_01227,SAP,Finance,CC300,CAPEX,2025-05-24,129139.69,USD
EXP_0062044,VEND_01033,Oracle_Financials,IT,CC100,OPEX,2023-07-31,137388.04,USD
EXP_0062045,VEND_01716,NetSuite,IT,CC200,CAPEX,2025-03-07,42598.96,USD
